Load History,Distance to Task,Total Distance Travelled,Robot Type,Task Type,Capability Match?,Suitability
9,24.953875020641707,44.38073894705505,Large,Large,1,0.958257182556294
4,0.1846750818767895,34.48908946490598,Medium,Large,0,0.0
6,8.014827407173664,16.54223362370841,Large,Large,1,4.792777780592727
0,24.511271631564142,41.880234387879824,Medium,Medium,1,3.1384555678347676
7,8.761295054096568,29.48806041980901,Small,Medium,0,0.0
8,22.94883186513676,41.898620716401055,Large,Large,1,1.5558691666651905
1,2.0841639660701823,1.4625179411535127,Small,Small,1,9.040882079273015
5,4.324143239181718,36.91190100557847,Small,Small,1,4.715414967162234
3,11.963711271218003,45.82331029936429,Medium,Medium,1,3.599523417774333
7,9.33614011020802,18.6174006521287,Large,Large,1,4.647030436146291
4,2.179921558988973,31.338350189114355,Medium,Small,0,0.0
6,23.074575661546376,31.926780609483114,Small,Small,1,2.1044835578810352
8,15.995754917230375,43.34741637406695,Large,Medium,0,0.0
1,6.434170303377454,14.044455002182493,Medium,Large,0,0.0
6,15.350635781248515,16.963887025718478,Medium,Large,0,0.0
3,5.279151943984309,0.7032610497360592,Small,Large,0,0.0
4,22.26332043613323,5.422035297583588,Large,Medium,0,0.0
3,9.401920451831483,27.40203217818714,Large,Large,1,4.864566144812118
2,14.811879445597434,35.203747670968454,Large,Large,1,3.81461355715902
2,21.12724152497956,42.10079579578937,Medium,Small,0,0.0
7,11.227308828104748,0.3371618830032286,Small,Small,1,5.516225687169692
4,17.03404345197546,15.299483917164325,Medium,Medium,1,4.687518880967628
0,8.795048519109988,30.150831297489372,Large,Large,1,6.051796590476198
0,23.934906618430464,20.920159606587603,Medium,Medium,1,4.418046298256876
5,11.832763717288314,36.57303113604677,Large,Large,1,3.780133338182632
5,3.7493771480791196,9.016645500007858,Large,Large,1,6.261416259822473
1,15.614421355291656,1.43422460817626,Small,Medium,0,0.0
2,16.148280512192382,20.285129702578725,Small,Small,1,4.936367545938183
1,2.280411935207111,37.21992485000299,Large,Large,1,5.974401564975908
0,2.828604377652449,39.180792380902304,Small,Small,1,5.905432302958867
1,23.35812740420885,40.92155016895445,Small,Small,1,3.1977631495329306
8,7.103287433180222,22.469852308632767,Large,Large,1,4.392472913828546
9,18.592558233911628,48.77990177802593,Large,Large,1,1.0607629921759207
2,9.901663867838362,28.61353018867474,Small,Small,1,5.147583671347698
9,24.974721848954648,16.852013142293522,Small,Small,1,2.133040962764953
6,16.453432085551473,21.844788536102055,Large,Large,1,3.0572056242009373
6,6.679291327709381,6.20036433199313,Medium,Small,0,0.0
6,4.858747743382144,20.4707452154176,Large,Small,0,0.0
3,17.423614180591617,20.90700917225698,Small,Medium,0,0.0
2,1.5757848798351932,3.3323257703639864,Small,Medium,0,0.0
9,10.742682480697379,41.83697087407351,Small,Medium,0,0.0
9,18.539061979920675,30.9418228391871,Small,Small,1,1.949726364665636
1,24.637830326317196,9.117318855225731,Medium,Small,0,0.0
7,19.022765226190657,21.04086741393734,Medium,Medium,1,2.991470969007309
9,4.754567572895918,11.963217954034583,Large,Large,1,4.338489627670137
3,11.717806033802978,38.17091087511342,Medium,Medium,1,4.353467660894681
9,19.503436373710596,13.123241677222309,Small,Large,0,0.0
0,22.80055930965148,47.946530361677475,Large,Large,1,2.5512459841301705
5,22.76034889151314,18.049888982831824,Large,Large,1,3.4156528880475157
2,19.093595159891382,42.2601203225886,Large,Large,1,3.246326995606866
2,20.61145998697537,7.426797509127658,Medium,Medium,1,5.162581321847367
3,3.9611544407550077,32.95556529499776,Small,Medium,0,0.0
5,1.9627426379270312,47.082955086687825,Large,Large,1,4.434132811038893
0,8.420467114843888,8.012773286743691,Large,Large,1,7.20996435606558
3,13.178050047292079,24.208303052395504,Medium,Medium,1,4.30189065887083
6,9.755462340063156,25.00640654643228,Medium,Medium,1,3.7896410536700067
5,22.99646050160988,23.41062149348705,Medium,Medium,1,2.9674216450775317
6,0.8332016288142813,7.4364366068774,Medium,Small,0,0.0
1,9.923309713730562,0.9949052141417947,Large,Medium,0,0.0
4,11.340330305130447,46.66728519452464,Large,Large,1,3.3039377239042937
7,6.370714352576748,36.02304240281527,Large,Large,1,3.4073902889479197
6,16.28704549052238,18.330668744038846,Large,Small,0,0.0
9,19.19509188678115,44.95728846452894,Small,Medium,0,0.0
1,19.674725615490186,7.664773869435554,Medium,Medium,1,5.7404244737544445
6,3.584517953462796,8.560134594793695,Large,Large,1,6.014313516252293
6,6.584125189908422,15.667975270283375,Medium,Medium,1,5.05080176102928
4,1.8853258223528013,12.782014080686944,Small,Medium,0,0.0
5,20.485041164166102,21.557376078108202,Small,Medium,0,0.0
8,13.737252302633724,25.36755104430597,Small,Large,0,0.0
7,2.355667993049787,7.374586444450482,Small,Small,1,6.153023596776557
4,12.947916172846433,22.35367029326846,Medium,Medium,1,4.20199652822705
3,19.57525583845927,49.568362613028214,Small,Small,1,3.0188886528907646
9,21.556474478477043,45.56065536991418,Large,Large,1,0.9756964975155291
1,24.445530807499697,17.429464837216628,Medium,Medium,1,4.6454021455496495
0,22.475226584655797,26.96795438100296,Medium,Large,0,0.0
3,7.448046490295712,7.707352632337988,Small,Small,1,6.10322128342768
9,16.79408808716711,49.068997701480846,Large,Large,1,1.0526562113878757
3,20.344050047780804,19.56780880341889,Small,Small,1,4.404870061700711
0,18.491383359254616,17.98933629700314,Large,Large,1,5.731425965792663
9,20.007743838358778,30.809539716913974,Medium,Medium,1,1.7278193943393279
3,6.945395607562441,26.32032662328461,Small,Small,1,5.170023327906796
2,20.10393339476654,0.039352925283298035,Small,Small,1,5.835383911439871
6,16.910793871862513,12.695777267354702,Large,Large,1,3.589779695167212
1,17.973406618980608,12.990553261882997,Medium,Small,0,0.0
1,18.669882497642888,21.095149801803252,Small,Small,1,5.243465892842268
1,10.334038886798943,11.181803228278136,Medium,Medium,1,6.643678856648888
4,14.214557249942622,32.40650248771721,Medium,Medium,1,3.415535007964739
0,0.04572415805593477,7.097790305924906,Medium,Medium,1,8.617516980351635
4,2.0558464982052467,26.776768059666672,Medium,Small,0,0.0
9,14.165791924685072,23.3006289126367,Medium,Medium,1,3.139482531539805
8,16.765236383950036,10.76417588915573,Medium,Medium,1,3.5705801279324447
4,23.148719292895947,1.2986047957064262,Large,Small,0,0.0
7,17.26765704269567,32.1840313292663,Medium,Small,0,0.0
0,16.718813968793675,32.86225261685611,Small,Small,1,3.8781442049078696
5,7.133925979646253,49.642534698351774,Small,Large,0,0.0
6,22.196838124646128,24.90834443813278,Medium,Medium,1,2.810607597346009
6,19.141140787528066,8.778666150648146,Small,Medium,0,0.0
2,2.55102477027723,23.682358992704916,Small,Small,1,6.650605328766253
4,10.854968708308316,31.825459959840117,Large,Small,0,0.0
1,14.860025956817784,23.89210298598658,Large,Large,1,4.864155841582472
8,14.94346578883175,37.995159438482105,Large,Small,0,0.0
4,23.561691839002698,8.081409505941629,Large,Large,1,4.3558044844876145
2,19.663733954773747,34.600583924847214,Large,Large,1,3.4733620463770176
5,18.16237260767299,21.803270038244175,Medium,Medium,1,3.903880124151359
3,17.66086848015913,31.210081705284875,Large,Large,1,3.320682458160932
0,13.411519912971459,9.639342383240052,Medium,Small,0,0.0
2,15.325977463244833,44.24503043300921,Large,Large,1,3.767284828699419
6,17.838414622578213,45.07041214197618,Small,Small,1,2.01822641297077
6,5.299382624274007,43.1310231325425,Large,Large,1,3.760676805639577
5,4.95625620185704,10.868235998272818,Large,Large,1,5.800646626303501
3,15.97919542517691,35.632048669675214,Small,Medium,0,0.0
6,19.534437902184404,32.49635162592301,Large,Large,1,2.0832746357627965
2,12.611812543875594,44.37999713423514,Small,Medium,0,0.0
1,8.391564892225912,15.02964554995551,Small,Small,1,6.458798686839139
3,5.007345598502555,49.444228085518475,Small,Large,0,0.0
6,10.585791424120462,41.53259431172517,Small,Small,1,3.0623813238843893
8,16.83016037282011,28.275661229534144,Medium,Medium,1,2.365856857618284
0,17.40574822187947,33.26807384149962,Medium,Small,0,0.0
3,3.193097042280249,3.004440633646821,Small,Small,1,7.500218573974481
2,20.370494144552236,38.78386223133971,Small,Small,1,3.184293081414093
3,2.9642846599268218,23.45061167207024,Large,Large,1,6.113563799798458
1,16.6359290331191,8.47156570047285,Small,Large,0,0.0
3,11.690824125551613,35.38602783330203,Large,Small,0,0.0
3,2.0501465595053503,40.55936820534952,Small,Large,0,0.0
0,14.31305910067813,8.545420808380587,Large,Large,1,6.70619612011352
9,21.942438281159845,5.826417229216108,Large,Large,1,2.7841165051257613
9,12.708579705085512,43.47415069107052,Large,Small,0,0.0
1,24.786265514009692,5.737276124285357,Small,Medium,0,0.0
0,3.2721566796588553,29.39959358504984,Large,Medium,0,0.0
1,12.353751170084424,30.38112072614872,Small,Small,1,5.013702539331954
5,9.864018302262235,26.012102615116884,Small,Small,1,3.998534907227607
1,20.35242804546431,42.00109441632643,Large,Large,1,3.235700542238255
4,9.327400700693495,26.015789446174182,Medium,Small,0,0.0
6,9.108207338725698,8.3141867247986,Small,Small,1,5.348945265415427
8,6.051915731894731,7.58884558421038,Small,Medium,0,0.0
5,17.678998102954576,44.09015688781275,Medium,Medium,1,2.6792220759332857
2,21.360488968254575,8.09309805359743,Small,Small,1,4.895372970166775
5,6.192369187918262,22.48726192227367,Small,Small,1,4.741533166744111
9,0.08669063611365657,38.667473094752694,Medium,Medium,1,3.4474194631013098
3,22.692949199037255,32.31697875914888,Small,Small,1,3.2818569629917596
2,3.9264253447595348,38.43798687797444,Large,Medium,0,0.0
0,5.656600981130172,20.002507232512713,Large,Large,1,6.82653356055086
8,3.126688075841982,37.93035031393008,Small,Small,1,3.3948875796829645
4,22.541068002409386,20.20909417144624,Medium,Medium,1,3.4085692067928206
8,19.961353033814728,46.16413915349949,Large,Large,1,1.7307250216365748
0,14.963669655696728,1.7140680330145541,Medium,Medium,1,6.607129195787423
5,23.70492929498208,14.61890531968011,Medium,Medium,1,3.5909148334360954
3,8.262883457250114,47.74175610303067,Medium,Medium,1,3.7320161368717804
3,24.590623775517756,16.74032449668109,Small,Small,1,3.6794982469795463
8,4.420264947220898,49.03553704077398,Small,Large,0,0.0
1,2.4021683928969666,2.6337055713384294,Medium,Large,0,0.0
9,24.3576505042964,42.95313331298737,Small,Medium,0,0.0
9,23.048436429307607,31.082259655096767,Large,Large,1,0.9975567677575374
6,23.102064113458027,41.319168914141166,Large,Large,1,1.574348878070198
0,0.8639342904145586,25.355128841424484,Large,Large,1,6.838230231733705
9,3.8373728440940584,41.23051971991537,Large,Large,1,3.0418370188261963
5,15.0953246556478,34.34383454864138,Medium,Medium,1,2.830434016214512
1,22.091662983149234,26.58970578132199,Large,Large,1,4.3794973598132625
6,11.54405437683648,13.667957859740682,Medium,Small,0,0.0
2,21.620811652983306,22.709645112176947,Medium,Large,0,0.0
1,7.299777398512583,38.05884026902913,Small,Small,1,5.9072147715563545
2,14.774223711163694,38.42640150228894,Medium,Medium,1,3.8868115194748523
7,16.691515813818985,0.10522472187627363,Medium,Large,0,0.0
0,21.882259073458037,40.24069420331971,Medium,Medium,1,3.3108619793886316
3,1.66744784820958,30.86857437147494,Medium,Medium,1,6.2320161368717795
2,20.260818273738348,30.87423134181666,Small,Large,0,0.0
9,15.247744779897342,36.72887052039581,Medium,Medium,1,1.923297758176664
2,6.792666583948293,45.02925571704637,Small,Small,1,4.259123894940669
7,22.77297997757155,1.3188479652904816,Large,Large,1,3.76798386312822
6,4.1210298076603005,37.98373705283109,Small,Small,1,3.8679815110172067
6,5.978899130264456,34.51200332590291,Large,Small,0,0.0
1,17.820558764562517,43.13782255977209,Medium,Medium,1,3.6779971058470613
9,22.38559532060524,12.381799872383075,Small,Small,1,2.404331811404635
1,11.724433723325456,38.76833671099038,Large,Large,1,5.241248813447916
2,24.648028836543727,21.712685779766378,Small,Small,1,3.9612599240742723
2,14.260679562025771,24.39054443422079,Large,Medium,0,0.0
1,1.626197013585748,29.018480605846847,Small,Small,1,6.565221944711203
1,18.85836176469753,32.87486744396611,Medium,Medium,1,3.771811950766339
2,16.27973721084097,7.988426351062933,Medium,Large,0,0.0
1,1.3810530430865275,5.844524272100571,Large,Large,1,8.497944205749189
3,18.278171972035953,8.810853626531456,Large,Large,1,5.407848034860707
7,4.337253886557432,5.813421095083548,Large,Large,1,5.945882682321388
8,6.042627304428505,30.163813507467534,Medium,Large,0,0.0
9,19.349731931787872,21.746148192163478,Medium,Medium,1,2.878559606009098
2,16.39318539295117,15.452327931204657,Large,Large,1,5.318528737097815
8,4.73217488356501,37.7291225072601,Small,Small,1,3.2753899465583376
3,8.404994079522012,43.84888676164185,Medium,Large,0,0.0
9,1.0095528340303002,30.526430155157552,Large,Medium,0,0.0
5,8.585096753156666,23.389258812135775,Large,Small,0,0.0
3,21.10021163779688,6.059776375557268,Large,Large,1,5.283292215758796
6,9.45871123577325,23.821875615402067,Small,Small,1,3.954950303600007
4,23.03350789464514,15.720147824372987,Small,Small,1,3.6583599129482853
0,24.403178250501085,39.31806085528918,Medium,Medium,1,3.3938082287417166
8,2.972741000834009,6.711607824647264,Large,Small,0,0.0
6,4.850040626778523,31.132842690034735,Medium,Medium,1,3.815900347138474
7,18.542608255271574,27.984435760486846,Medium,Small,0,0.0
2,20.70216302834477,0.04978042058030874,Small,Small,1,5.722008924629963
4,7.964658307378586,20.6484607754862,Large,Large,1,4.9541726526253695
4,0.7249729995123216,29.35262104046305,Small,Small,1,5.921453525105854
9,12.850111085055149,49.07287360102925,Large,Medium,0,0.0
0,10.090465773692477,42.12101877303307,Large,Medium,0,0.0
7,12.361177206057958,35.78657034922517,Medium,Medium,1,2.713989633962875
6,17.95090127401745,16.95704542866419,Medium,Medium,1,3.3401150534499693
3,2.939144159719964,40.482155137391075,Large,Large,1,5.526777890849183
7,23.46311977083428,15.635329190439956,Large,Large,1,3.2520002412828894
2,16.73479530991183,45.214634681918135,Small,Small,1,3.60702408407538
6,16.676398497686147,19.232907807003848,Small,Medium,0,0.0
6,16.242559146354584,24.876976266081368,Large,Large,1,2.8309562284516234
4,13.5612790112495,33.5694770420382,Medium,Medium,1,3.6482518363799814
4,15.599302672468546,44.228233252221415,Small,Small,1,3.1149088681690142
5,12.52586474196221,0.6289004848412438,Small,Small,1,5.144007429120498
8,9.024796613938744,15.800513592240417,Large,Small,0,0.0
3,15.800830643863298,12.336315172538342,Large,Small,0,0.0
9,3.1930744209394346,43.83393114124722,Small,Small,1,2.766966089480653
2,0.3016828681753708,20.965934700572376,Medium,Medium,1,6.922562330658653
8,6.321499087181451,18.49524628395275,Small,Small,1,4.691233423094375
5,12.660073944286253,37.37544293354873,Large,Large,1,3.641706735751274
4,1.70573644628417,37.444101397863605,Large,Large,1,5.949647159989124
0,12.091501384656638,26.498770692774603,Small,Small,1,5.241005302572429
0,10.298484156056572,41.72567333736967,Large,Large,1,5.567648391164609
0,12.682186434521316,35.33715204395646,Large,Large,1,4.929512304988395
5,18.737795167336742,2.93277326918967,Large,Large,1,4.999999999999999
0,12.903196005492742,5.445872254043749,Medium,Medium,1,7.005574163433944
3,6.437447687368813,29.68570048614434,Large,Large,1,5.135788089646084
9,0.9723499703946648,32.41537982823641,Large,Large,1,3.8574876998041536
7,15.354088712369348,11.74177469437972,Small,Small,1,3.574276509839539
1,8.198733613368663,7.173056776489567,Medium,Medium,1,7.117820263352739
2,23.862279832966042,7.961578723928097,Medium,Medium,1,4.348152361189945
8,10.55288632811299,0.26856902583052844,Small,Small,1,5.6916731298411545
2,1.3052843985731977,9.356721206689695,Medium,Medium,1,7.2330885663178215
3,3.2237116264222934,1.2268064991892147,Medium,Small,0,0.0
8,14.75213193701562,25.82947825707762,Large,Small,0,0.0
8,1.0267584754433845,32.96249485711831,Large,Small,0,0.0
4,19.511268336595258,41.18591711089804,Medium,Medium,1,2.977484925646104
2,16.29589207567633,27.090423203121077,Medium,Small,0,0.0
7,3.363594643174822,12.611710592012571,Small,Small,1,5.796347544091435
8,1.3841697260395165,3.831354497944539,Large,Large,1,5.8528746998163586
0,21.254988798000447,25.990616522320938,Large,Large,1,4.604920276402487
7,8.816595715298789,47.62110635827727,Small,Medium,0,0.0
6,18.672390227954693,18.24575147199822,Medium,Medium,1,3.2574517768189946
5,7.116805222939313,32.3717161267447,Medium,Medium,1,4.220127103181128
1,12.539609817880729,7.005173867261699,Medium,Large,0,0.0
4,0.15566775545352296,34.81311153009406,Medium,Medium,1,5.995503587421002
0,17.882204478453588,47.36348023621175,Large,Large,1,3.711306630180855
6,8.914964969830235,45.038139879747845,Large,Large,1,3.245519662978923
3,17.389208884691357,37.47753333423297,Small,Small,1,3.2840815770916936
2,4.4783980975550115,28.41628405856529,Large,Large,1,5.756739910673216
1,20.763066376289867,36.571408896907485,Medium,Large,0,0.0
3,3.1936066633126785,5.801612381108456,Medium,Medium,1,7.0599166428613405
3,2.7832611706089945,32.54199770430566,Large,Large,1,5.954867372690394
5,19.888707038794294,43.48600846783883,Medium,Medium,1,2.5319365553046826
8,24.71880413347106,28.932391496694997,Small,Small,1,1.9442632563356723
9,20.950441515608546,31.45199353436854,Medium,Medium,1,1.5427039592010099
8,11.21460493441183,41.40564748229079,Large,Large,1,2.7752613892258573
3,20.23313012957889,49.62408953815735,Small,Small,1,2.897683510731995
6,13.610718923696986,25.49546287458597,Medium,Medium,1,3.2179461708519748
0,13.328982602505954,47.72577434559905,Medium,Medium,1,4.3177878738298086
1,12.545411780716003,45.36649682092236,Large,Large,1,4.481607466461984
5,9.896511172732387,41.641882046926625,Large,Large,1,3.866344163568011
2,9.339648483559444,26.790699984007993,Medium,Medium,1,5.261655702520082
7,7.632438394941862,24.39146769929797,Small,Small,1,4.114052145550822
4,6.792626805048382,5.9028951348080785,Large,Large,1,6.308920935169815
2,14.041139710347197,38.30595793333902,Large,Large,1,4.158684433015933
0,23.230558747885613,36.47226165378263,Medium,Small,0,0.0
5,18.81228572312799,31.27356027249733,Medium,Medium,1,2.7153360004359683
0,9.159920471256866,21.89302595604777,Small,Small,1,6.26090170338079
9,22.40882173827629,24.78959682780762,Small,Small,1,1.7804292143001952
9,8.320996161404004,16.706300144582503,Medium,Medium,1,3.7368112970813385
5,18.115060398284598,15.669754792553158,Small,Small,1,4.1251541849462665
4,2.984915846408703,20.29012499056593,Small,Small,1,5.864178694423882
5,5.739885989445723,22.9636760958493,Small,Small,1,4.775313942698525
6,24.302397546069166,40.306858564432716,Large,Large,1,1.6765311461875299
9,21.023754021231223,33.4037570514942,Medium,Small,0,0.0
6,1.6742340039902133,37.86919708503248,Medium,Medium,1,4.0566007307141945
6,11.267395981638135,11.429973888129203,Medium,Medium,1,4.735097548373506
0,4.070779759536386,14.92399206599343,Medium,Medium,1,7.247947788665922
6,14.032667452931054,46.54433680445501,Large,Small,0,0.0
1,1.0854299176589033,18.361081682727093,Large,Medium,0,0.0
0,19.7425355743743,45.47938381799595,Large,Large,1,3.401964141031232
6,4.973786278398701,21.961042261610775,Medium,Medium,1,4.7970526570460565
7,24.061226879394106,34.075390876261444,Large,Large,1,2.0329324169530354
1,5.874199213460909,34.791674913622614,Medium,Small,0,0.0
3,5.8788218115693125,18.184748381653655,Medium,Large,0,0.0
0,11.743346391122087,43.758449871958085,Medium,Medium,1,4.9482916079247055
9,16.860494459082393,40.807785519985615,Large,Large,1,1.719143719482035
8,10.584341743110452,45.14181042610076,Large,Small,0,0.0
8,11.481841634504464,42.04454375671166,Medium,Medium,1,2.7281894265393927
5,20.22895690255528,2.8964188575210437,Small,Large,0,0.0
8,11.35296150211292,2.121130755897205,Small,Small,1,5.418173634432838
4,17.643986466904806,9.564269972824402,Medium,Large,0,0.0
4,21.427446920987546,14.478829538661525,Medium,Medium,1,4.3042823119753395
2,5.576437414303692,4.627070218530871,Large,Large,1,6.989283862759124
5,4.764860575946655,29.252924424410025,Medium,Medium,1,4.655334335063064
2,9.214692363402913,40.6176309739817,Large,Large,1,4.941726032086766
2,8.448925016200622,24.27511013633011,Small,Small,1,5.439385010949789
2,20.502857046531574,41.82844349167148,Small,Small,1,2.9987020233141757
6,11.847314473378932,28.244935971774705,Large,Small,0,0.0
8,6.899902627047597,11.848827693744223,Medium,Medium,1,4.845358911330308
8,15.014208525491417,6.322888389598652,Small,Large,0,0.0
9,0.6050418889358533,31.994009652046024,Small,Large,0,0.0
9,13.423479930547355,49.00973930106744,Large,Large,1,1.564412408415402
2,14.11787520201492,3.969711932396941,Large,Large,1,6.713386711126525
9,5.843490077497257,45.49056884623289,Small,Small,1,2.3774841540733167
7,4.381869508625047,20.854966098343148,Large,Small,0,0.0
6,2.526992508784762,1.7599336583031921,Large,Large,1,6.599827745932488
6,2.1998294268245786,15.128511356547087,Large,Medium,0,0.0
6,1.3528114143814691,28.508145569673722,Large,Large,1,4.3022470957261945
0,24.572248138710616,2.1614845790791204,Medium,Medium,1,5.000000000000001
5,24.45066771507849,24.64593146097918,Medium,Medium,1,2.8507317303515745
9,16.615805178691303,6.575850827789692,Medium,Medium,1,3.776061113076761
4,22.45000726276447,21.1709857488196,Small,Medium,0,0.0
3,10.34491461583538,27.929756009236183,Medium,Medium,1,4.717716636606061
8,23.434763784960552,11.58755558591914,Medium,Medium,1,3.0615890790909925
9,18.169926422555026,11.0086853525235,Large,Medium,0,0.0
0,12.947886510733623,40.44399262572394,Medium,Small,0,0.0
8,4.844031313530553,47.91741793046951,Large,Large,1,3.1007799378461187
2,20.110969610606407,14.81776397033735,Large,Large,1,4.9766075014543265
5,0.5767256243009583,7.56139143572886,Large,Small,0,0.0
1,11.073233558988205,21.747523309735705,Medium,Medium,1,5.716880570902339
5,1.781594873017081,19.84408240665907,Small,Small,1,5.576861397260361
0,6.331135975475305,0.9660973447340959,Small,Small,1,8.063551815596341
8,24.61891999525911,12.13924294094379,Small,Small,1,3.0540260283731526
3,3.069463669314551,45.56677051410116,Small,Small,1,4.626561102522715
9,16.694267028044152,28.91342235492032,Large,Small,0,0.0
5,0.8980989252526023,26.08554555650462,Medium,Small,0,0.0
0,7.907126901339256,9.278322416731738,Large,Medium,0,0.0
5,7.947540848011722,6.549048890858,Medium,Medium,1,5.9013715930545345
0,19.213133261647688,46.03538369262619,Small,Medium,0,0.0
3,6.117657735177351,23.115667776195174,Small,Small,1,5.402959977217545
3,21.447784797436594,9.51491113140977,Large,Medium,0,0.0
2,7.172305608980717,4.250636018331294,Large,Small,0,0.0
6,3.5151624331076188,16.537913290001548,Large,Small,0,0.0
7,23.45550316645389,30.65536362419007,Small,Small,1,2.049955961379802
1,19.00560163199742,20.179398412037227,Small,Medium,0,0.0
8,8.946756835902086,11.959087879391856,Small,Small,1,4.842581714220777
3,22.328166341386734,4.528164727590217,Medium,Small,0,0.0
9,8.42289769628451,36.20969303860432,Small,Small,1,3.1395699965649184
4,11.178074233468326,1.240781823255016,Small,Large,0,0.0
0,4.313613988995954,48.83930344637042,Small,Large,0,0.0
4,17.34305047081624,42.54038402243619,Large,Large,1,3.053562712110466
9,18.91661877175913,11.790816751585515,Small,Small,1,3.2228634635569846
5,18.840309987289235,22.12968270489902,Large,Large,1,3.835162282136448
2,9.500522268591856,42.4387334163969,Large,Medium,0,0.0
9,12.696411353249005,42.8825010191,Medium,Small,0,0.0
1,15.96079256816246,34.715663717988754,Large,Large,1,3.874797721868747
0,4.471123833593854,10.23320122775589,Small,Medium,0,0.0
9,14.084392384031794,11.728144719594136,Small,Small,1,3.8995033845706892
0,3.8547020975346733,49.076601674041484,Medium,Medium,1,4.999999999999999
1,4.1910420720908395,4.8368015154719,Medium,Medium,1,7.874010670524872
1,20.41573129420274,40.73077544630118,Medium,Medium,1,3.2316602170920388
5,3.735928484673734,46.245671869481015,Medium,Large,0,0.0
1,13.872951772620487,8.9798490985373,Large,Large,1,6.5922173016666745
3,7.950199614555525,40.47124055546996,Medium,Medium,1,4.565441272276514
7,0.6282887361168166,31.960822643885233,Large,Large,1,3.7827171370741746
9,22.86740958519361,5.450475795339916,Large,Large,1,2.6089982618122547
8,5.2247928903945144,5.917469209402437,Small,Small,1,5.516035573449387
2,13.676250639623246,37.024607414907464,Medium,Medium,1,4.254329253239121
2,5.134939896069738,5.896314923067742,Medium,Medium,1,6.698391141726842
0,16.20190372879301,42.2924031223279,Small,Small,1,3.948616246701396
5,20.256397586745756,43.760108418405615,Small,Medium,0,0.0
6,23.676440574110632,2.8573031785801173,Medium,Small,0,0.0
1,12.541609579295198,26.301352429716673,Medium,Medium,1,5.059750693158842
1,18.010557979399334,31.57451513592669,Small,Small,1,3.7635829442729056
9,22.166638007677957,45.88029827040488,Large,Medium,0,0.0
3,12.695685232381578,44.32700000974245,Large,Small,0,0.0
1,2.327451139146519,3.2007708850825156,Medium,Medium,1,8.804050892162962
4,1.3895768889690157,15.996917321981103,Medium,Medium,1,6.477867712875984
3,16.64233920183864,23.986307388452843,Large,Large,1,4.166303594500078
5,9.863474686698323,39.337582380173565,Large,Large,1,3.8939135010114705
0,10.677492751086168,2.263991992200043,Medium,Medium,1,7.548594087889805
4,15.632501412185531,39.65209879050505,Large,Large,1,3.1146581043303545
8,20.294373142041476,3.837760639472554,Small,Medium,0,0.0
2,24.10588017428753,12.954323628544223,Large,Medium,0,0.0
8,1.582738418281418,38.69570650770717,Large,Large,1,3.4500351885295886
9,15.536264921745142,29.51401129261105,Small,Large,0,0.0
1,12.63124362430478,16.39375186707398,Large,Large,1,6.089445288816394
3,2.8487591865916038,47.73320024279565,Medium,Medium,1,4.6401315205949665
8,4.03940714315533,34.280293781295626,Medium,Medium,1,3.568700285676088
2,6.4571466303815965,32.44952132902416,Medium,Medium,1,5.441761987254921
6,17.120489276453096,23.650873190949195,Large,Medium,0,0.0
2,11.647105901021067,7.1570523345425965,Large,Small,0,0.0
3,1.5516738488607102,34.86421310696908,Small,Small,1,6.2320161368717795
6,17.946513503426257,46.9950483962226,Large,Large,1,2.0079399628054784
0,12.287453534999,43.87546726999955,Small,Small,1,4.827452032257493
8,6.683326989952887,9.379539313397927,Small,Small,1,5.061945561734778
8,16.894811089506288,49.93028702632978,Small,Large,0,0.0
6,18.620151264728737,43.61562430843603,Small,Medium,0,0.0
1,8.949403768542838,2.7333185884505005,Small,Small,1,7.639751061040634
4,8.042713171989025,16.738203399359396,Medium,Medium,1,5.147541246118597
7,6.735361375845225,13.979156208069721,Medium,Medium,1,5.1042714716942355
1,17.417780475280924,44.39448994076976,Large,Large,1,3.737897537150587
9,3.146752195588104,24.074546713252936,Small,Small,1,4.296316257772889
6,6.8526391143816925,47.279704877115606,Small,Small,1,3.5087052490479684
8,19.964388060107837,20.584959536662733,Large,Small,0,0.0
6,15.98263382817735,14.449184514412162,Medium,Medium,1,3.458476411031378
1,15.737412228911085,3.1427690517196902,Small,Large,0,0.0
8,13.47587505745885,19.342366702055507,Small,Medium,0,0.0
9,21.815027600294577,28.62568129322918,Medium,Small,0,0.0
6,3.7095452589931135,14.593132523095708,Small,Small,1,5.686979424294172
9,7.823300706182781,2.861391267493646,Small,Large,0,0.0
7,10.77307957993569,48.93626647613537,Small,Large,0,0.0
8,1.6177802792984641,46.86299906181905,Small,Small,1,3.3528746998163577
3,10.085959996461177,20.750430908599814,Medium,Large,0,0.0
3,20.59738833927219,2.6086341247433253,Large,Medium,0,0.0
3,4.167168044455358,47.125243799878724,Small,Small,1,4.231190473406921
8,22.31605430660708,13.83787939095873,Small,Small,1,2.9883984215407167
4,2.2745020945920484,15.925720691562455,Medium,Small,0,0.0
6,5.1075276538953,19.800936432274124,Medium,Medium,1,4.955920279266223
9,24.125498145621677,34.83529331780132,Large,Large,1,1.064170265199101
5,10.46851133112158,22.075200332357696,Medium,Medium,1,4.235444556094607
5,7.884641386354057,41.92750891746291,Medium,Large,0,0.0
4,1.1946873829437266,0.11081514582116925,Small,Small,1,7.766467805009558
